,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
1090,1091,@@25677284,women,bd,"Along with Munni , there are 31 other transgender men and women working in Logos . When this correspondent talked to them , most of them had similar stories as that of Munni .",0,0,"[0, 0, 0, 0, 0, 0, 0]",175,0,0,0,0,0,0,0
6648,6649,@@9133597,homeless,my,""""""" After having the opportunity to watch a fundraising concert by Seed , our homeless community was picked up in a massive raid in KL . They were herded onto a lorry and driven out of the city . They were told to get off at Rawang and some at Karak highway , """" she said in the post .""",0,1,"[0, 0, 0, 0, 0, 0, 0]",286,0,0,0,0,0,0,0
670,671,@@22492821,hopeless,ca,"""The obituary published in the Sandusky Register says Paul Stark died Wednesday at a hospice facility after a brief illness """" exacerbated by the hopeless condition of the Cleveland Browns . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",194,0,0,0,0,0,0,0
8799,8800,@@1604224,hopeless,nz,"With the employers cutting positions , the state 's 2.25 million jobless workers are still hopeless about job prospects with California 's labor market showing feeble chances of improvement .",0,0,"[0, 0, 0, 0, 0, 0, 0]",191,0,0,0,0,0,0,0
6907,6908,@@4554327,vulnerable,jm,A new Patents and Design Act to provide a modern framework for investment and an amendment of the Evidence Act to allow video-recorded evidence ( particularly useful for child victims of sexual abuse ) and evidence from remote locations via a live link ( for the protection of vulnerable witnesses and to facilitate witnesses who are overseas ) is also to be brought . <h> ADVERTISEMENT,0,0,"[0, 0, 0, 0, 0, 0, 0]",386,0,0,0,0,0,0,0
8547,8548,@@1795693,women,tz,"Reports from the area say a woman named Sesilia Thomas Kipengele drowned in the river a few days ago and more than four other women including a standard six student of Mpiji Magohe , Kinondoni district , Ali Kudra were rescued from drowning by good Samaritans .",0,1,"[0, 0, 0, 0, 0, 0, 0]",261,0,0,0,0,0,0,0
4454,4455,@@25450095,vulnerable,sg,"Corals that are stressed by heat or carbon dioxide -- or chemicals like sunscreen -- lose the colorful algae that help them derive nutrition from photosynthesis . This process is known as bleaching , and as bleached corals turn white , it makes them vulnerable to disease , harmful forms of algae , and death .",0,0,"[0, 0, 0, 0, 0, 0, 0]",310,0,0,0,0,0,0,0
2299,2300,@@10348631,vulnerable,bd,"Sharks are highly vulnerable to overexploitation as they grow slowly , mature late and produce very few offspring . The rapid and largely unregulated increase in target fisheries and bycatch has depleted many populations of sharks and rays worldwide , with 100 million sharks estimated as being killed every year .",0,0,"[0, 0, 0, 0, 0, 0, 0]",314,0,0,0,0,0,0,0
6024,6025,@@4552733,homeless,bd,"A number of families will also become homeless if the embankment can not be protected , said Abul Hossain Howlader , another local .",0,0,"[0, 0, 0, 0, 0, 0, 0]",132,0,0,0,0,0,0,0
6438,6439,@@25962478,disabled,hk,"""The Swedish prosecutor in charge of investigating whether police committed an error when fatally shooting a 20-year-old disabled man who waved a toy gun , said Friday that it has emerged that several officers opened fire . """" The man held a weapon-like object and officers opened fire after judging the situation as threatening , """" Martin Tiden said , adding that the probe was """" routine&amp;rdq ...""",0,0,"[0, 0, 0, 0, 0, 0, 0]",403,0,0,0,0,0,0,0
798,799,@@14302809,women,ng,"She has changed the face of the theatre industry with her very successful musical stage presentations , Saro and Wakaa . Both got international recognition and accolades in 2015 and now , she is making a debut at TIFF with 93 Days , a true-life story that centres on the men and women who fought to save lives and prevent what would have been a national catastrophe , the Ebola virus .",0,1,"[0, 0, 0, 0, 0, 0, 0]",385,0,0,0,0,0,0,0
5228,5229,@@1844934,immigrant,tz,"Hundreds of illegal immigrants have been arrested and drugs , stolen cars , firearms , counterfeit products and government trophies seized by police in a three-day operation conducted across the country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",204,0,0,0,0,0,0,0
5289,5290,@@23814919,disabled,my,"The 56-year-old , who was a school gardener , was sentenced by the Sessions Court yesterday for raping a disabled girl .",0,0,"[0, 0, 0, 0, 0, 0, 0]",120,0,0,0,0,0,0,0
2374,2375,@@13795785,refugee,au,"The government 's message has been loud and clear : refugees from Nauru and Manus wo n't be allowed into Australia . That policy carries the responsibility to find somewhere else for them to go . But this has been beyond the government and Dutton -- who , however , has been more successful at a political level .",0,0,"[0, 0, 0, 0, 0, 0, 0]",313,0,0,0,0,0,0,0
8226,8227,@@17680687,poor-families,au,"Despite having to contend with material poverty , the trial has exacerbated economic insecurity for poor families . It limits the cash they have to pay for informal renting arrangements , second-hand goods , cash purchases of locally grown produce , and pocket money for children .",0,0,"[0, 0, 0, 0, 0, 0, 0]",281,0,0,0,0,0,0,0
9856,9857,@@20722495,in-need,bd,"The service operates on a simple principal . When in need of a ride , a person can send a pick-up request through the Pathao smartphone app , and then meet with the rider at a designated point . The rider then drops the passenger to his or her destination . The fare is fixed , and is calculated by the app based on the starting point and the destination . Motorbikes can offer fast movement through the capital , which is not possible for CNG-run auto rickshaws and cars .",0,0,"[0, 0, 0, 0, 0, 0, 0]",473,0,0,0,0,0,0,0
3195,3196,@@20414103,women,au,"While Warriors ' spectators are expected to be vastly outnumbered by the Stripeys ' spectators , whose team qualified for both the men 's and women 's deciders , United coach Paul Crilly said his side had their sights set on the cup .",0,0,"[0, 0, 0, 0, 0, 0, 0]",234,0,0,0,0,0,0,0
2388,2389,@@20679315,homeless,lk,""""""" I was homeless and you gave me a home """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",45,0,0,0,0,0,0,0
7421,7422,@@1431279,hopeless,ca,"Developing something like this for commercial markets may take a while , but the functionality and look is a definite positive market factor . The cosmetic possibilities are interesting , too , and likely to be very marketable . You could even have , excuse the expression , your own body skins , like the computer displays . You could be gold one minute , green the next . This could turn tattoos into a computer science , and racism into a hopeless task .",0,0,"[0, 0, 0, 0, 0, 0, 0]",457,0,0,0,0,0,0,0
1959,1960,@@1810620,vulnerable,tz,"She said the draft outlined major strategies for combating the problem , among them being identifying vulnerable and street children in different local councils across the country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",181,0,0,0,0,0,0,0
5475,5476,@@18588809,immigrant,sg,"People overstaying their visas make up an estimated 40 percent of the 11 million undocumented immigrants living in the US , it reported .",0,0,"[0, 0, 0, 0, 0, 0, 0]",137,0,0,0,0,0,0,0
1719,1720,@@3749167,in-need,gb,"""His house was already old and in need of repair , and was demolished after the storms , which he said was """" life changing for the community """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",147,0,0,0,0,0,0,0
1206,1207,@@19899286,poor-families,us,"Hygiene products are not life-sustaining in the way that food or medicine is , they say . And repealing the tax has an impact on state and local revenues , which help fund programs that serve poor families .",0,0,"[0, 0, 0, 0, 0, 0, 0]",207,0,0,0,0,0,0,0
3499,3500,@@18918843,vulnerable,ng,"She believes the non-eradication of the illegal act interferes with the child 's right to basic education , making them vulnerable and a social liability to the country .",0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
4006,4007,@@3350386,poor-families,us,Kentucky hides identity of stores penalized for breaking rules of food program for poor families,0,0,"[0, 0, 0, 0, 0, 0, 0]",96,0,0,0,0,0,0,0
4506,4507,@@24867094,immigrant,au,"""On the same program , Lee Gelernt , deputy director of the ACLU 's immigrants ' rights project , told Hayes that the number of separations they had seen was """" unprecedented . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",180,0,0,0,0,0,0,0
9637,9638,@@17564043,vulnerable,ie,"Manager Stephen Rochford 's team have adopted remarkably open tactics and have been vulnerable to long balls and hard-running down the middle , something most top teams attempt to stop with the use of a sweeper .",0,0,"[0, 0, 0, 0, 0, 0, 0]",212,0,0,0,0,0,0,0
225,226,@@4712101,disabled,jm,"These guides inform JUTC travellers about routes , tickets and bus schedules as well as provide special assistance to disabled persons , who use the facilities . A customer service information desk was also installed at the Half-Way-Tree Transport Centre .",0,0,"[0, 0, 0, 0, 0, 0, 0]",256,0,0,0,0,0,0,0
8349,8350,@@19166594,hopeless,in,"""After the latest attack , a Hazara Shia friend in Kabul said he feels insecure and hopeless : """" Even a place like mosque is not safe for us anymore , they do n't even respect the sanctity of God 's abode . """" That quite succinctly sums up the tragedy of Hazara Shias in Afghanistan today .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",292,0,0,0,0,0,0,0
8829,8830,@@4633153,women,jm,"The 12-member jury , comprising eight women and four men , started deliberations at about 12:30 pm and returned the verdict just over three hours later .",0,0,"[0, 0, 0, 0, 0, 0, 0]",153,0,0,0,0,0,0,0
4337,4338,@@1891938,refugee,gh,"Huawei has come out in support of an initiative to supply over 18,000 refugee students in Africa 's largest refugee camp , Dadaab in Kenya , with tablet PCs for education .",0,0,"[0, 0, 0, 0, 0, 0, 0]",172,0,0,0,0,0,0,0
3517,3518,@@15193903,refugee,ke,""""""" The IRC 's response to the global refugee crisis not only in our home country of Greece but throughout Europe , the Middle East and Africa has been remarkable , """" said Andreas Dracopoulos , Co-President and Director of the Stavros Niarchos Foundation . """" All of us at the Foundation , we are proud to make this commitment and look forward to seeing the impact this gift will undoubtedly have on the lives of the world 's most vulnerable people . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",455,0,0,0,0,0,0,0
9564,9565,@@30006938,homeless,bd,"After the war , she was homeless as none of her relatives or neighbours gave her shelter and she had to live in the open with her three children and often went hungry . Her two sons died soon after the war .",0,0,"[0, 0, 0, 0, 0, 0, 0]",207,0,0,0,0,0,0,0
1583,1584,@@9517574,poor-families,ke,The area elders led by Joel Karumi urged Ruto to launch stima mashinani project to enable the poor families that can not meet the hefty electricity installation fee have access to light .,0,0,"[0, 0, 0, 0, 0, 0, 0]",187,0,0,0,0,0,0,0
1609,1610,@@3821434,immigrant,ca,"Karsten recounted how he came to Canada from the Netherlands when he was a child , and he was unaware until last week of the fears some locals had regarding Dutch immigrants .",0,0,"[0, 0, 0, 0, 0, 0, 0]",175,0,0,0,0,0,0,0
7577,7578,@@1866415,in-need,tz,The duo was called by their national football federation ( FUFA ) to join the rest of the squad lined up for the friendly . However Yanga are also urgently in need of the players for their crucial CAF Champions League return leg match against holders Al Ahly to be played in Cairo on Sunday .,0,0,"[0, 0, 0, 0, 0, 0, 0]",292,0,0,0,0,0,0,0
8808,8809,@@22658981,refugee,au,"Rather , she 's seen things through her work as a United Nations ambassador and visits to refugee camps in some of the most dangerous parts of the world that help put things into perspective .",0,1,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
355,356,@@1435650,immigrant,au,"Insults and threats followed 15-year-old Phoebe Prince almost from her first day at South Hadley High School , Northampton , Massachusetts , targeting the Irish immigrant in the halls , library and in vicious mobile phone text messages .",0,0,"[0, 0, 0, 0, 0, 0, 0]",237,0,0,0,0,0,0,0
9943,9944,@@10049050,women,ph,"A Filipino boxer can become among an additional 190 men and 36 women , who will be confirmed for Rio 2016 over the coming months and in the coming Olympic Qualifiers to be held in Argentina , Cameroon and China in March .",0,0,"[0, 0, 0, 0, 0, 0, 0]",221,0,0,0,0,0,0,0
9172,9173,@@40046242,women,sg,Geeta and the other women in their Self Help Group are also proud of the fact that other women are also getting inspired by their progress story . More and more women are getting associated with Bihan with an aim to bring about positive changes in their lives and most of them are inspired by other women who have already shown the example .,0,1,"[0, 0, 0, 0, 0, 0, 0]",341,0,0,0,0,0,0,0
8425,8426,@@17582821,vulnerable,gb,"Last week , the Standard revealed Essex County Council would completely withdraw One Support , which provides social care to around 1,600 elderly and vulnerable residents with physical and mental health problems , from the Maldon district at the end of March . Vulnerable residents fear they will not be able to cope once their carers stop visiting them .",0,0,"[0, 0, 0, 0, 0, 0, 0]",355,0,0,0,0,0,0,0
10150,10151,@@9554871,disabled,bd,"BRT buses will be equipped to allow level boarding , making it easier for older people , children and disabled passengers to get on and off the buses . Passengers will only be able to get on or off the buses at BRT stations .",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
7128,7129,@@23580705,refugee,bd,"Bangladesh says more than one million Rohingya refugees are living in squalid camps in the country 's south , having fled successive waves of violence in Myanmar 's Rakhine district .",0,0,"[0, 0, 0, 0, 0, 0, 0]",183,0,0,0,0,0,0,0
5381,5382,@@1844970,poor-families,tz,"The Bank Group 's support focused on major transformational projects in agriculture and power , and also on social safety nets , conditional cash transfers for poor families , job creation programs for young people , and higher education .",0,0,"[0, 0, 0, 0, 0, 0, 0]",239,0,0,0,0,0,0,0
7229,7230,@@15106950,immigrant,in,"In a fire accident that took place in Abu Dhabi , 16 persons died , including five immigrant workers from Telangana on October 19 . The workers were engaged by the Gulf Dunes Landscaping &amp; Agricultural Services company . The Minister said that he is in coordination with the Ministry of External Affairs in Abu Dhabi for speedy disposal of the bodies .",0,0,"[0, 0, 0, 0, 0, 0, 0]",356,0,0,0,0,0,0,0
3817,3818,@@1811864,in-need,ke,"""The Charg ? d'affaires at the British High Commission in Nairobi Michael Nevin said : """" We are delighted that British forces , as part of an ISAF operation were able to safely rescue Kenyan citizen Moragwa Oirere . Throughout this case we have been in close contact with Moragwa 's family , and with the Kenyan authorities . We are grateful for the excellent cooperation that the Kenyan authorities provided , and for the restraint shown by the Kenyan media . We are very glad that we were able to help a Kenyan in need . """"""",0,1,"[0, 0, 0, 0, 0, 0, 0]",527,0,0,0,0,0,0,0
2351,2352,@@3360205,women,us,""""""" It 's not that it was n't an issue , """" she says . """" But it was just one of those things that no one was talking about . It was viewed as more of a feminist issue or just something that women should think about in the privacy of their own home , behind closed doors . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",276,0,0,0,0,0,0,0
4879,4880,@@24126500,hopeless,lk,"Just a week after you brought the vote to try and split the Greens , the Blues are hopelessly divided . Some want to remain with Maithri and in the Cabinet , others want to stay with Maithri but not in the Cabinet and yet others are with you . Ah , what a mess you have created , Mahinda maama ?",0,0,"[0, 0, 0, 0, 0, 0, 0]",295,0,0,0,0,0,0,0
8006,8007,@@14037550,women,hk,"Only after Fu did any of China 's gold medal athletes rank among the top streams for Alisports during the Rio Olympics . The women 's volleyball gold medal match against Serbia was number two , with Sun Yung 's winning swim in 200-meter men 's freestyle final coming in at number 3.",0,0,"[0, 0, 0, 0, 0, 0, 0]",282,0,0,0,0,0,0,0
5730,5731,@@16401087,immigrant,au,"' This is our home . As immigrants we give a lot to this country . Our parents brought us here when we were little , and it is also the country of our parents , ' she said .",0,0,"[0, 0, 0, 0, 0, 0, 0]",173,0,0,0,0,0,0,0
5100,5101,@@16409267,vulnerable,sg,"A quicker-than-expected interest rate hike path by the Federal Reserve may expose emerging markets to currency depreciation and capital outflows , increasing borrowing costs and the debt burden if largely denominated in foreign currency . Indonesia in particular is moderately vulnerable .",0,0,"[0, 0, 0, 0, 0, 0, 0]",289,0,0,0,0,0,0,0
1878,1879,@@20611900,immigrant,ke,"Studies reveal that the core of immigrant entrepreneurial success is the reciprocal relationship , networks and trust that they build .",0,0,"[0, 0, 0, 0, 0, 0, 0]",135,0,0,0,0,0,0,0
259,260,@@7532951,in-need,au,"""It found the hospital was """" an unsatisfactory facility that is badly in need of refurbishing """" and was """" not conducive to establishing a different and safe contemporary model of care """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",192,0,0,0,0,0,0,0
1993,1994,@@10040395,immigrant,tz,""""""" We know there are still undocumented immigrants out there and it is not easy for immigration officers to identify them without the support of the general public .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",167,0,0,0,0,0,0,0
5362,5363,@@22526026,refugee,my,"Lastly , there are 22.5 million refugees -- encompassing the 5.3 million Palestinian refugees -- registered by the United Nations High Commissioner for Refugees who have been forced to flee their home societies as a result of violence and armed conflict .",0,0,"[0, 0, 0, 0, 0, 0, 0]",255,0,0,0,0,0,0,0
8689,8690,@@4598697,vulnerable,pk,"According to police officials , the curfew will remain enforced until further orders in Bhakkar , Darya Khan , Kotla Jam , Panj Garaeen , and Kahawar Kalan as these districts are most vulnerable to violence .",0,0,"[0, 0, 0, 0, 0, 0, 0]",208,0,0,0,0,0,0,0
3215,3216,@@7016235,immigrant,ca,"A recent series by the Globe 's B.C. bureau profiled young people 20 and younger doing great things in a wide range of fields . They included 20-year-old Elan Jonas-McRae , a competitive climber with an eye on the 2020 Olympic Games in Tokyo , which is looking to add the sport ; Madeleine Liu and Angela Wang , 16-year-old inventors who are developing cutlery that can detect nutrients and allergens in food ; and 19-year-old Diego Cardona , a vocal advocate for young immigrants and refugees .",0,0,"[0, 0, 0, 0, 0, 0, 0]",495,0,0,0,0,0,0,0
6382,6383,@@2263911,migrant,gb,"Other surveys show that voters living in economic blackspots are increasingly drawn towards territorial separation . A high proportion will be Catholics , descendants of Irish immigrants . Historically , they clung to the Labour Party for protection and modest advancement . Many were scared that any kind of Scottish self-rule would place them under the control of some of their fiercest detractors .",0,0,"[0, 0, 0, 0, 0, 0, 0]",401,0,0,0,0,0,0,0
6175,6176,@@16655174,homeless,ke,The now homeless villagers claimed a local investor dealing in limestone excavation was using police to evict them in order to mine construction materials from the land .,0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
4011,4012,@@19817697,immigrant,ph,"NEW YORK - The number of American churches declaring themselves sanctuaries for illegal immigrants has more than doubled since President Donald Trump was elected , but only a dozen people are known to be taking refuge there to avoid deportation .",0,0,"[0, 0, 0, 0, 0, 0, 0]",246,0,0,0,0,0,0,0
429,430,@@16361918,refugee,lk,"When the Musali South Muslims were cooped up in refugee camps in Puttalam district from 1990 onwards , the earlier Mahinda Rajapaksa government acquired a major part of their traditional lands under various pretexts , Farook says .",0,0,"[0, 0, 0, 0, 0, 0, 0]",231,0,0,0,0,0,0,0
4721,4722,@@4151267,poor-families,ph,"Aljur is not the only one who 's addicted to hotdogs . In a survey conducted by Century Tuna , it states that 100-percent of Filipino households have hotdogs in the fridge . It 's the new Filipino staple . Move over galunggong . Hotdogs is now the new indicator of the country 's economic status . If poor families could afford hotdogs , it means the economy 's not screwed !",0,0,"[0, 0, 0, 0, 0, 0, 0]",375,0,0,0,0,0,0,0
7246,7247,@@15763154,poor-families,ke,"Bridge International Academies ( BIA ) , which is also supported by British aid money , offers cheap nursery and primary education to poor families .",0,0,"[0, 0, 0, 0, 0, 0, 0]",149,0,0,0,0,0,0,0
1703,1704,@@313198,migrant,za,"""The study also states this harsh fact : """" Globally , South Africa is still the country most opposed to immigration , where nearly 80 percent of citizens either support prohibition on the entry of migrants , or would like to place strict limits on it . """"""",0,0,"[0, 0, 0, 0, 0, 0, 0]",257,0,0,0,0,0,0,0
10016,10017,@@13945049,women,us,"Contemporary women have other things to keep them busy , leaving sexual yearning a smaller place than before . In addition , sometimes past experiences ( even a visit to a gynecologist ) may weigh on their innocence and purity and affect their natural desire , she writes .",0,1,"[0, 0, 0, 0, 0, 0, 0]",273,0,0,0,0,0,0,0
6831,6832,@@8941945,refugee,ke,"Uhuru and the diplomats from the 15 -- member Security Council , led by their president who is also the Egyptian envoy to the UN Alexis Lamek , discussed the impending repatriation of refugees as well as the general situation in Somalia .",0,0,"[0, 0, 0, 0, 0, 0, 0]",238,0,0,0,0,0,0,0
6833,6834,@@15632818,homeless,au,"' ' I was quick to learn homelessness does not happen in isolation -- the young people I was working with were experiencing complex issues such as poor mental and physical health , economic hardship , legal issues , family breakdown , isolation , past and ongoing sexual and physical violence and the ongoing effects of trauma , ' ' she said .",0,0,"[0, 0, 0, 0, 0, 0, 0]",343,0,0,0,0,0,0,0
1865,1866,@@311996,poor-families,ca,"As they grow and mature , many young people assume active roles in shaping their lives and contributing to their societies . Many poor families obtain financial services and economic opportunities to provide for their children . Advocacy at local , national and global levels can influence legal and institutional reforms to create a just and level playing field for children and their families . And finally , World Vision monitors children 's well-being together with community partners as a barometer for the health of the community .",0,0,"[0, 0, 0, 0, 0, 0, 0]",537,0,0,0,0,0,0,0
7942,7943,@@2418497,disabled,gb,"The Pope is scheduled to begin his visit to the Holy Land in Amman , the Jordanian capital , on May 24 . He will be welcomed in the royal palace , celebrate Mass in a stadium and meet with refugees and disabled young people at one of the sites along the Jordan River associated with Jesus ' baptism .",0,1,"[0, 0, 0, 0, 0, 0, 0]",300,0,0,0,0,0,0,0
10202,10203,@@15103191,homeless,ca,""""""" They have cleaned this up a lot over the past three or four years . It will never be completely cleaned up with shelters , Ontario Works and homeless people in this area . To expect to not have any problems here is stretching the imagination , """" he said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",261,0,0,0,0,0,0,0
4806,4807,@@16500417,migrant,nz,Foon said China 's one-child family policy had also played a significant part in the type of commercial property new migrants in their 40s and 50s were now purchasing in New Zealand .,0,0,"[0, 0, 0, 0, 0, 0, 0]",183,0,0,0,0,0,0,0
3576,3577,@@4602441,immigrant,bd,"""Golden Dawn regularly organised """" assault militias """" in which dozens of members would swarm the streets , hitting any immigrant they saw with clubs , it said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",163,0,0,0,0,0,0,0
5508,5509,@@1907489,women,tz,He went on to cite the importance of all stakeholders joining hands in their various capacities to end all forms of violence on children and women .,0,0,"[0, 0, 0, 0, 0, 0, 0]",148,0,0,0,0,0,0,0
952,953,@@24120079,vulnerable,lk,The International Monetary Fund in March said that Sri Lanka 's economy remained vulnerable to adverse shocks due to its large public debt and low external buffers . The government must repay an estimated Rs.1.97 trillion in 2018 - a record -- including US $ 2.9 billion of foreign loans and a total of US $ 5.36 billion in interest .,0,0,"[0, 0, 0, 0, 0, 0, 0]",334,0,0,0,0,0,0,0
5209,5210,@@1955352,migrant,ke,"Thursday December 17 was the most chaotic day in the already turbulent history of the Channel Tunnel according to TLN . According to the transport organisation 7000 lorries passed through the tunnel on that day . The full capacity of 200 cars per hour did n't prevent a short traffic jam at the end of the morning , after which the swarm of migrants flocked to the sitting trucks like ants . This caused around one thousand migrants to attempt to get into trucks to England through coordinated efforts .",0,1,"[0, 0, 0, 0, 0, 0, 0]",503,0,0,0,0,0,0,0
4090,4091,@@26068258,in-need,bd,The Australian government has said it is committed to working with Bangladesh to support Rohingyas in need at camps in Cox 's Bazar .,0,0,"[0, 0, 0, 0, 0, 0, 0]",133,0,0,0,0,0,0,0
2080,2081,@@1790388,homeless,gh,"Kidnapped victims interviewed , said their captors told them that ' they were not human beings and that they were there to serve them . ' In the five years between 2003 and 2008 , over 300,000 Sudanese Africans were killed , 100,000 abducted and 2.7 million rendered homeless refugees , with their land appropriated by Arabs . The Khatoum government admitted 14,000 kidnaps . You can imagine what happened when the world turned a blind eye on Sudan , in the twenty years between 1983 when the conflict began , and 2003 . You have to ask yourself what African leaders are doing in AU with Arabs . Arabs are Africans ' mortal foes .",0,0,"[0, 0, 0, 0, 0, 0, 0]",630,0,0,0,0,0,0,0
4927,4928,@@23239660,hopeless,ca,""""""" I went to Vauxhall High School , graduated and went to Denham Town High for lower- and upper-sixth forms . My parents died while I was in sixth form , and I felt hopeless . I immediately felt lonely , """" she began .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",220,0,0,0,0,0,0,0
195,196,@@3889314,in-need,ie,"""Meanwhile , at Loo Bridge , Killarney Water Rescue crew had to evacuate an elderly couple from their flooded home . """" They were both ill and in need of medical attention , """" said John O'Loughlin , of Killarney Water Rescue .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",228,0,0,0,0,0,0,0
4907,4908,@@17499197,disabled,nz,""""""" The Minister is happy to parade around talking up the benefits of charter schools , but she has been utterly disengaged and dismissive of Salisbury 's very persuasive , argument for an enhanced focus on autistic and intellectually disabled students .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",255,0,0,0,0,0,0,0
945,946,@@19461491,women,jm,"While growing up in the country , those labelled as ' bhuttos ' invariably exemplified a rebellious nature , men with shirts not tucked into trousers , shoes without socks , hair not combed , and women in hot pants , but without the vulgarity .",0,0,"[0, 0, 0, 0, 0, 0, 0]",244,0,0,0,0,0,0,0
7752,7753,@@9740673,refugee,pk,He said border management and dignified repatriation of Afghan refugees are important enablers for lasting peace .,0,0,"[0, 0, 0, 0, 0, 0, 0]",114,0,0,0,0,0,0,0
8577,8578,@@21998973,refugee,jm,""""""" The fact is that ruthless smugglers are preying on desperate migrants and refugees with no regard at all for human dignity , """" said Michele Sison , the US Deputy Ambassador to the UN .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",190,0,0,0,0,0,0,0
9212,9213,@@13538429,poor-families,za,""""""" It will test the failure of Msunduzi Municipality and Eskom to provide free basic electricity to poor families who access electricity through a prepaid meter on the basis of being discriminatory , unlawful and unconstitutional , """" Sibisi said .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",250,0,0,0,0,0,0,0
9472,9473,@@17182625,in-need,sg,"The Scandinavian country is known for its cradle-to-grave welfare system , which includes affordable health care and generous social benefits for those in need .",0,0,"[0, 0, 0, 0, 0, 0, 0]",161,0,0,0,0,0,0,0
10305,10306,@@4795290,immigrant,nz,"There are also national policy settings to consider , such as stronger incentives to disperse immigrants around New Zealand or the provision of tertiary training and education .",0,0,"[0, 0, 0, 0, 0, 0, 0]",177,0,0,0,0,0,0,0
9250,9251,@@40015392,migrant,my,ROME : Italy 's far-right Interior Minister Matteo Salvini on Friday launched a blistering attack on prosecutors in Sicily after they confirmed a probe into his refusal to allow more than 100 rescued migrants off a coastguard ship last month .,0,0,"[0, 0, 0, 0, 0, 0, 0]",243,0,0,0,0,0,0,0
2800,2801,@@1913312,in-need,tz,""""""" As pedestals in general are strong machinery , we have no doubt about the stronghold of the units , """" adds Borovsky . """" One of the main needs we address with this acquisition is having real post-sales support and close contact with the factory . For us , staying in close touch with the vendor is an invaluable benefit """" .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",330,0,0,0,0,0,0,0
4508,4509,@@17584890,poor-families,my,"Rafizi reminded Annuar who is also the UniKL pro-chancellor that the RM50,000 prize money would make a difference to the lives of students from the university who come from poor families . ? Picture by Yusof Mat IsaKUALA LUMPUR , March 24 -- Tan Sri Annuar Musa should channel his RM50,000 cash prize into a scholarship fund for Universiti Kuala Lumpur ( UniKL ) instead of using it to reward the winner of a questionable essay-writing contest to prove Lim Kit Siang is a racist , PKR 's Rafizi Ramli said today .",0,1,"[0, 0, 0, 0, 0, 0, 0]",513,0,0,0,0,0,0,0
9425,9426,@@25215847,immigrant,nz,The Washington Post 's Michael E. Miller explains how shelters for immigrant children recently separated from their parents are different from other detention facilities .,0,0,"[0, 0, 0, 0, 0, 0, 0]",171,0,0,0,0,0,0,0
5321,5322,@@10386122,refugee,gh,"More than a month ago Austria limited the immigration of refugees on its borders , announcing that the country this year will not accept more than 37,500 asylum seekers .",0,0,"[0, 0, 0, 0, 0, 0, 0]",170,0,0,0,0,0,0,0
9870,9871,@@3403019,vulnerable,sg,""""""" People have restricted mobility because of the conflict and the front lines , they have no car , no resources to travel . So it makes people more vulnerable and dependent on external aid , """" he added late on Wednesday .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",225,0,0,0,0,0,0,0
2612,2613,@@18620265,migrant,hk,"This year 's first black storm warning poured 300 millimeters of rain on Kwai Tsing and Sham Shui Po in just an hour , with flash flooding almost covering a taxi up to its roof in Shau Kei Wan.An illegal immigrant died after slipping down a wet hillside.The Hong Kong Observatory hoisted the amber rainstorm warning at 6.40am before raising it to red at 9.15am yesterday.A second band of rain arrived a ...",0,0,"[0, 0, 0, 0, 0, 0, 0]",406,0,0,0,0,0,0,0
5882,5883,@@15818587,refugee,ca,Most in Cazuka are internal refugees who fled violence in the countryside .,0,0,"[0, 0, 0, 0, 0, 0, 0]",75,0,0,0,0,0,0,0
5804,5805,@@4932641,women,lk,"""Trump 's comments about Clinton were not the first time he has veered into vulgarity . In 2011 , Trump used the term """" schlonged """" in a Washington Post interview to refer to a Republican candidate who lost to a Democrat in a surprise upset . Both candidates in that race were women .""",0,0,"[0, 0, 0, 0, 0, 0, 0]",287,0,0,0,0,0,0,0
