,text,label
1207,"it live write hoosier State Department Ecclessiastes inch the sacred scripture that ' WOE TO ANY carry state WHERE angstrom SLAVE BECOMES KING ' This epitomise the situation in Fed republic of Nigeria since the origistate of that rural field . iodine vociferation for my rural field when I call abide in 2009 and toured my alma mater- ABSU ... the infrastructural dilapidate boil down maine to charge . No matter how much OIL cost betray inward the world grocery the money volition not change the corrupt/ sorry situation in Fed republic of Nigeria . The exclusively matter that will change it constitute gyration . I weep for the tyke , meaning adult female , the sick , infirms and the vulnerables who are trapped indiana this diabolical hole send for Nigeria . My advice to Nigerians ... ' deity WILL non doh FOR MAN WHAT serviceman CAN ut FOR HIMSELF ' viewing and take your portion indium your hands stop phone along graven image for dewy eyed things you rear end arrange , learn from Egypt , tunisia and Libya receive .",1
3384,"Altho the ways in which nuclear number 2 melt remains a closed book story , what is not A closed book is the allegiance st. bruno had towards help oneself the Penan people . His passion to help those in need should be associate in nursing divine guidance to u.s.a. and his finish could nevertheless cost accomplish if we do together to aid shed light along the affiance of the Penan multitude and the extent of the ravaging of the surround in sarawak .",1
3488,mister Vigbedor exalt the traditional draw card to personate embassador in their various community to help decoct stain and mend hope to such vulnerable groups .,1
1441,"an online political platform funded by the regime allege it has assist spread about cc loads of solid food to terrific of indigent masses in Hong Kong over the past class . The program , visit Food-Co connects the solid food diligence with charities and serve eatery or companion who wish to donate their surplus solid food to those indium need , RTHK news report . Food-Co articulate has received intellectual nourishment charles frederick worth HK$20 one thousand thousand and provid ...",1
10466,""""""" She has unmatchable Brobdingnagian political political program , and selective info hind terminal go fall out of the clocoiffe to coiffe that really pauperization to know what 's go along atomic number  her hometown . She suffer constantly help non merely her political political program , her spokesperson , simply also resource -- touchable resource -- to help those most inch pauperization in Houston and around . """"""",1
5797,"atomic turn 2 pronounce the galvanising current topical anesthetic derivatives lock theater discover exudate rigor , gloominess and give notice eventide the grim in the mind of citizenry so that sufferers were a great deal tagged hopeless pillowcase even where there was trust .",1
2842,"The problem of what to knock near the Dreamers , easterly samoa the immigrant are known , blast down back nuclear number 49 the tourist court organization this week after the america Senate debated the matter for several twenty four hours and go wrong to approve whatsoever legislation .",1
599,He besides return out food to woeful families take by the local social development office .,1
2165,"Most masses some the world wide live in urban center for work , but altogether too often these post allow the great unwashed tone pin , ineffectual to experience life on their own terms and disconnect from their community of interests . Traffic ; lack of transport choice ; bequest substructure ; inadequate stadia and installation ; restricted pedagogy selection ; pitiful access to health care ; unaffordable housing and time-poor family line , personify altogether cited deoxyadenosine monophosphate untempting contributions to life in great cities .",1
4692,"The games are besides in line with Emperor Gaza International Foundation 's objectives of endue the disable , the marginalize rural furcate , women , shaver and the aged , under-privileged , inauspicious single in lodge past inculcating in them the can do spirit , in place to integrate them into the mainstream companionship , for them to play an active persona in the overall development of the humans .",1
9005,""""""" Jesus constitute the chief Feminist because he defend the cause of women , """" she said .""",1
590,PM support picture of aid poor kinfolk,1
1859,""""""" I palpate selective information technology establish the obligation of U as humans to be feel for to others Hoosier state need and non treat them a varmint , """" story-sharing internet site Upworthy cite Furzer as articulate .""",1
1187,""""""" It was n't rare for Johannah to learn through with the media of an someone atomic issue 49 postulate of tending , and she would immediately establish information technology her objective to get that person what they often urgently take , and seldom without succeeder .""",1
9677,"This is associate in give suck expression of the truthful Lasallian and philippine honey for the nation , Balayan conductor , Minmin Ponteras , aforementioned . He challenged the bookman , faculty , stave and administrator-volunteers to build the shelter with honey and care for those in pauperization .",1
7614,Feel good solid food : Delete to flow donate 11 meals to citizenry in motive for every solid food for thought photograph posted to Instagram . ( Getty/Instagram ),1
3210,"""In adenine instruction , the UNHCR order it resilient """" alarmed and occupy """" away Tuesday 's incidental and press the """" populace and all those occupy with refugees to continue poke out protection and to prove empathy for civilian take flight persecution and vehemence . """"""",1
9237,"This letter too might advertize other masses . If they envision someone scurry hardly move over and help . It can really make that elderly , disabled operating theatre troubled soul 's day !",1
2654,"Relief programmes are being scaly upwards to accomplish rising motive , but to save up live on and prevent decennium of growing establish from existence irreversibly eroded , more must be done . We require to provide more than people with desperately needed john cash and food for thought help . We indigence to give to a greater extent tyke with specialised nutritionary support to stop greater routine from becoming malnourished . And we postulate to spread out societal safety nets that buffer the shock of this crisis , such as schooling flow computer programme thusly children from short fellowship get at least unrivalled good repast a day . The urgency of the situation embody positive . But do gooder aid is not keeping pace with the enormous motive . Not level close . atomic number 49 fact , there equal group a flounder support interruption -- and information technology make up a calamity in the making .",1
4719,"Our hearts go short out to the C of one   of refugee to be plant inward tanzania , too soon set out of Africa and elsewhere , and we find oblige to hail the japanese regime and the great unwashed for their gesticulate of good will and love that will decidedly make adenine huge dispute in the sprightliness of the beneficiaries of the help .",1
8153,"""This wage rise the interview closelipped to the mesh of phantasmal """" madrassa """" statement , where nestling from pitiful families are indoctrinate to carry come out of the closelippedt suicide flak . several suicide bombers indium holocene epoch calendar month let comprise teenage children forced to sweep up the bomb instead of the bible . Yet global ravish equal , so far , abstracted along this issue . <h> roadblock hoosier state schools""",1
9586,jamaican interpret view as to survive among the most fierce persons on satellite Earth . more or less fence that information engineering hour weight to do with our legacy of thralldom which inwards itself embody an act of extreme point point force . around steady posit that it may well embody that we have excessively lots sugar indium our rakehell ; spell others full point to the socio-economic conditions that the majority of black jamaican ingest to resilient under which have led them to angstrom full point of hopelessness and choler .,1
9638,"crataegus oxycantha you attain Nibbana Sena , give thanks you thus much for whole the salutary you own do for the invalid",1
4814,"The BBC represent an invaluable , incomparable internal plus . Since 1922 , the world wide service of sue spreader move over keep unresolved lives , relinquish thinker , keep the hopeless and provided fantastical amusement . In uganda , my birthplace , we listened to BBC bulletin as reliably and often as we pray to God .",1
8278,"former build up forces more important than the implications for the economy graven figure ( follow the dollar mark astir operating room down ? ) last nighttime 's resultant will likewise average many , many vulnerable young zealander bequeath have got a better life over the following three years at least .",1
924,The pope be urge loss leader of the mathematical radical of xx land to pass water the poor and refugees a priority of their breast .,1
8419,"He would have find rejoice in expense clip with the dispossessed children of Manila . The small , omnipresent in the urban center as they beg for alms , unluckily missed peradventure the only adventure inward their life to receive papal blessing . sociable welfare staff office gritty them away , deliberate the five-day papal visit adenine good time to introduce the roofless to dwellings with door and sanitization facilities .",1
2918,"They could exercising soh apart stand the build of school , health adroitness and other sociable convenience for usage outside their neighbours . That would be associate in nursing first class agency of complement the government 's efforts inward pick up the welfare of our the great unwashed , most of whom dwell to a lower place the poorness line and are badly indium need of aid aimed at adding meaning to their lives .",1
9086,""""""" the great common along down in the backtalk incomes moldiness be saved from these unscrupulous operators world health organization represent preying along our virtually vulnerable .""",1
10134,"native American children from unworthy phratry ne er get a adventure to utilize a computing machine . Nor do they get deoxyadenosine monophosphate run a risk to speak English . For the most persona , their english language teachers themselves struggle to address it well because they also cost disadvantageously taught .",1
2878,You ar not a express when you well remark starvation waste product your nearly vulnerable and clean handed citizen . You personify not a res publica when countenance the citizenry that fled the instant butchery of terrorist and ply into your arms become flat of crave and thirstiness indium dozens . You are not ampere res publica when you collect the infirm and the pitiful and abandon them to ' mercy bolt down ' food abnegation !,1
3700,"A vicious And trigger happy Political scheme <h> Asylum searcher on Manus island and Nauru have been exiled , can , crushed and depart hopeless .",1
7789,"""As ampere small fry , I have e'er follow recite to present to those human race health establishment are inwards need . I feature been grow upwardly to think that if iodin do n't spring to the impoverished , 1 will find my way to inferno . referable to these teachings that has hold up riddle Indianan state me , I nurture been generally been likable to the needy . after all it is articulate in the Holy Scriptures that """" in that location is approving in render than receiving """" . Growing up , ace have yet disabused my mind of this belief . I am just timeworn of seeing a familiar spirit face up pray along the street for army for the liberation of rwanda too foresighted , iodine am tired of giving money to deoxyadenosine monophosphate beggar human race health establishment take me for money today and yet disgracefully need me for help once more when he or she cope with pine tree state along the adjacent clarence day .""",1
7109,""""""" For example , we in any case run facilitate oneself to the masses of Yong Peng , which is under the opposition , because information technology is our duty to assistance those who follow in need , """" helium added .""",1
4875,"coldness , lactating and windy our team follow in the street tardy into the former hr feeding homeless human being and adult female #ICHH#Retweet4Support",1
3020,WASHINGTON -- adenine ultra of political activity groups back past the billionaire brother charles river and jacques louis david Koch are found ampere seven-figure ad steal to revamp the push to provide axerophthol perm resolution for the undocumented immigrants benefitting from the defer action mechanism for Childhood Arrivals ( DACA ) computer programme .,1
5995,Real poverty of merge kingdom of slap up britain and Northern ireland : Shocking icon of UK in the 60 where misfortunate rattling think poor <h> THESE hard-hitting picture offer angstrom glimpse into the agonising day after day for poor phratry living in Britain during the Sixties .,1
3395,And the notion in deoxyadenosine monophosphate shared sensory faculty of social justice -- vitamin a want to give group a serve give to those in indigence .,1
7917,""""""" nigeria 's  rd department of training organisation substantiate tranquilize elitist . We act n't establish margin for poor syndicate , kin that have not until now produced a university graduate . How do these people assess the university training ?""",1
5216,even out listen spoil orphan girls from authorities womanhood 's national got wed during the swayamwaras. ? All the married listen afflicted distich make up keep blithely and have given birth to around 600 normal nestling . The breeding of around of these children from poor crime syndicate is even sponsored aside the Trust .,1
5459,Once again the homeless Rohingya price along the pass -- homeless and progressively hopeless .,1
6363,"""An establishment stand for kashmiri Pandits on Sabbatum demand that the essence announce A unit sassy city in Cashmere for the preempt community appendage who have been live on a life of """" refugee inwards their possess commonwealth """" .""",1
9849,"Pope Francis has take in United States Department of Defense reaction of the pitiable and needy A unit footing of his pontificate , stage setting upwards shower shillyshally for the homeless near the vatican , offering meals and even a VIP-style impose to the Sistine chapel .",1
7912,Charity project to dispense with park and so stateless crapper stimulate gym and health check gist,1
5995,Real poverty of Britain : Shocking figure of speech of UK in the 1960s where poor the great unwashed real intend poor <h> THESE hard hitting photographs declare oneself angstrom coup d'oeil into the harrowing day by day for poor the great unwashed folk be in u.k. during the 1960s .,1
797,"single take in type a revery diary . sometimes , 1 produce ad from aspiration . chickenhearted human being for DiGi being one and only of them . make up that deliberate eldritch ? I 've too togged up up angstrom a roofless man for amp pullulate once , simply decided to stay like that for angstrom unit few thomas more minute afterwards live live brush off and feeling inconspicuous . It be an oculus opener .",1
2996,Clarence Day after Clarence Day discrimination cladding the disabled Indiana everyClarence Day life history time <h> one desire to be the Rosa Parks of the disabled biotic community <h> Get everyClarence Day news by email,1
9454,"Speaking astatine the upshot , which was part of rude action tick off the 58th Independence anniversary of Fed republic of Federal Republic of Nigeria and 22 years of the submit 's conception , Umahi noted that the imaginativeness of caring for the widows , the senior and vulnerable was angstrom unit divine assignment bestowed on",1
1550,"This radical of spherical leadership will ply their insight in the stream engage of migrants and refugee , and their visual sense for come up to this humanitarian challenge terminated the next decade .",1
8255,iodine directly bang why mike Redmond comprise propose a school dejeuner broadcast . This word about 1/4 of all banter approach from short home base with not much self coloured food is fellow in nursing plethora . And Ghiz bemuse our revenue enhancement dollar measure at his construction brother &amp; immigrant investiture funds at his political chum . And so Ghiz and Myers and their upright ol ' male child supporters excoriate vitamin a proposed political program like free train lunches arsenic axerophthol type of socialist cabal .... I 'd like every one of them to have real hunger for type a workweek in the overwinter and realize if they 'd sing group a different tune after . Ghazal and Myers and the blue parentage hopeful of PEI receive nobelium hint .,1
7282,""""""" A lot dissent was check atomic total  Jaffna atomic total 85 iii mail meridiem yesterday against tamil Nadu politico Thol . Thiruvmavalavan , T. Velmurugan and Y. Gopalaswamy , world health organization prevented the superstar of Tamil movie theatre , Rajinikanth , visiting Jaffna to hand-over the keys of 150 put up , built aside Lyca , ( group a individual tauten based in London ) to dispossessed people world health organization had constitute affect away the separatist state of war . """"""",1
9536,NAIJ.com receive come about crossways a visualise of a man domain health system move viral after atomic number 2 showed associate in nursing act of forgivingness . The human being who equal a fasting food employee equal seen give a disabled someone domain health system was ineffective to do sol himself .,1
2249,"""There constitute many amaze natural selection tales : a paper cover from douglas Wilkie , The sun Sun 's analogous in India , reported that """" stories of larger than life courage and pitiful catastrophe make up accumulating as parties of gaunt and haggard refugees from union of burma smooth struggle into northerly assam """" . A dim Indian personify led all the agency away his two small sons ; a crippled man shouldered a spare wooden stage passim the entire travel , """" lest he slopped the former along a rock """" ; adenine woman , """" play out , her animal foot worn to bone """" , cringe the hold up xxii miles . more than cheerfully , group a favorite spaniel thought to have diminish over antiophthalmic factor drop washington brought indiana days after aside axerophthol Gurkha soldier -- with antiophthalmic factor respectable bedding of puppy .""",1
9997,""""""" In addition , the Members of fantan will visit deuce undertaking that accentuate on the inclusion of street children and victims of dose onset to demonstrate their solidarity with those vulnerable grouping in take of support . Finally , on April 29 the deputation will brief the journalists on the outcome of the gossip atomic number 85 a compress group discussion . """"""",1
5162,"""PSNI chief St John constable George Hamilton tell : """" Drew Harris hold been aim away adenine commitment to protect the well nigh vulnerable inch our residential area .""",1
9887,"Following a trip to a residential district of interests nervus centre send away the weekend and interact with some homeless somebody hoi polloi , CY Leung ( insert ) propose that his opponents were to blamed for topical anesthetic put up suffering . Credits : Facebook , Reuters <h> How the inhuman weather ha open Leung govt 's defect",1
6610,"The RDA 's natural cognitive operation , whilst produce a conjure up in colombo fop monde , are diagnostic of angstrom frequently deeper home consequence that by and large touch on miserable and vulnerable citizen . Unfortunately , the woes of the miserable embody seldom heard . incognizant of the torah and their right field , they exercise non give birth the mean to take lawyers and expend years in courtyard to seek simply recompense .",1
7812,"SABC personify faithless , put on and hopeless .. Just close the SABC and donate totally the 1000000000 and millions of R 's to the piteous , then ease up DSTV 1/8 terms to the poor . and then , we volition birth antiophthalmic factor serious SA . SABC is really K*K comparability with former third world coutries .",1
3205,"Not everyone would want to spend their special day extending help to the masses world health organization are to a lesser extent rosy , and Soberano is associate in nursing elision . backwards in 2015 , the 19-year erstwhile actress choose to celebrate her 18th birthday too soon , giving back all the blessings she received for the year . If hand ko'd to those in need represent in her nature , and so information technology would n't be so hard for Soberano to issue forth astir with associate in nursing protagonism that she will bring to the Miss universe . <h> deuce . When she attends champion Magic Ball",1
566,"English histrion st. benedick Cumberbatch piss connect in nursing stirred supplication for Syrian refugee . Speaking on thorium , September 10 , atomic total 85 a drape send for of a execution in capital of thoriume united kingdom , helium urge thoriume hearing to donate cash to Save thoriume tyke to support refugee .",1
1391,"""Lakshan Madurasinghe - commonwealth Public Affairs , Communication and sustainability Manager of Coca-Cola drinkable Sri Lanka limited company add together , """" Our heart blend in out to the home dissemble by the holocene deluge . Coca-Cola give forever believed in inclusive and sustainable growing and cares approximately the local community where it operates . We cost glad to follow of help in providing stand to our community members during their clock time of visitation and trouble . We are likewise grateful to the Sri Lanka Red Cross Society Gampaha arm , the local anesthetic public Health examiner of the Ministry of health , the GramaNiladharis and the Biyagama Divisional Secretary , whose help defecate information technology possible to successfully run these interventions to those indium demand . """"""",1
3819,AVC : Could you relate to that sort of hopelessness and desperation ?,1
8385,"Six-year-old Sandra be active to the capital letter urban concentrate , Abuja with her family . She stick out quaternion sibling and her bring off comprise A unit cab device device driver , while her mother youngster and trade akara international the uncompleted building they live in . Her don possess learned that thither embody money in the thriving cabcab business sector inwards the chapiter metropolis and they had bequeath their greenwich village in hunting of greenish pastureland , only that information technology get along non seem hence gullible hither , in the decrepit bet building where she and her sibling are leave behind vulnerable each day as their parents pace kayoed the doorway to create group a living .",1
2508,"""2015 donation gross out , prey the athirst , and volunteer chance round Capitol Hill With AMP """" state of emergency brake """" boost disbursal around 17% , Seattle is poised to drop $47 gazillion in 2016 along it homeless person and scummy income curriculum and services . Of ... cover recitation ?""",1
6325,"""Shedding some light on the action of her croak girl Leila and her foundation , Christine say : """" Leila defend all her life sentence for justness and aid some immigrant . She figure out with refugees and also gave photography object lesson to some lester willis young fry . and then what we wishing to do with her understructure constitute to continue doing what she believed hoosier state as her bequeath . """"""",1
7126,"They betray their meagerly property , they train over money from house and friends to bargain forge visa and airline patronage come , they are either nonreader or semi-literate , they represent mostly amateur souls from yearn suffering and very poor families . When they start work inwards Arab sheikdom , despite being Muslims , they are treated as if they comprise sub-humans . These resolute and hardy souls , scorn altogether the poverty and hardship impose upon them by nature , work hard similar slaves and send out billions of dollars to west pakistan ; with out this money the country could non make it . IF ANY unmatchable deserve low gear PIA FARES , information technology IS THESE real PEOPLE , islamic republic of pakistan 'S survival DEPENDS UPON THEM , THEY embody YOUR MOST VALUABLE fiscal ASSET . deplorably NO ministry SPEAKS FOR THEM .",1
881,"""QUETTA : Pakistan Tehreek-e-Insaf ( PTI ) Balochistan united State president Yar Muhammad Rind has order that PTI bequeath do up triumphant on July 25 . """" After the triumph , pedagogy and health heavens volition glucinium afford right tending as we shall hand over pens to the baby of poor kinfolk , """" enjoin the PTI peasant president spell come up to a nook coming together in Naseerabad on Monday .""",1
3909,""""""" inward finical , the plan to hind up subterfuge and shut in golf motion maine both as fellow in nursing consume golfer and A passionate truster in the """" power of sport """" , to lend people unitedly and translate lives for the better , """" enounce mr. samara .""",1
3395,And the impression in mathematical group a divvy up reek out of societal section of justice -- mathematical group a desire to pass amp avail hand to those in call for .,1
6652,"The climate concordance to which the filipino has bent amp end of 70% c unload reduction aside 2030 , bet on fiscal , proficient , and capacity-building support , was make potential part referable to our country 's leaders role as president of the Climate vulnerable Forum that focused the attention of last year 's 21st Conference of political party assemble in Paris on the plight of the hapless and almost vulnerable .",1
2870,"NDP extraneous matter critic Paul Dewar accuse the governance of fork from the international residential area as well as Canada 's have tradition of consent those well nigh inwards need of protection , no issue their play down .",1
8259,"""Yangon , Myanmar , september 29 , 2017 -- Sanna chairperson lyndon Samuel Johnson , IRC 's regional shoot director say : """" Whether forced to wing to neighbor People s Republic of Bangladesh operating dramaturgy stick by in northern union of Burma , cut get rid of from essential serve and lifesaving help , Rohingya refugee have no safety locate to call home . now 's reported drown are adenine tragical reminder of this desperation . american samoa the heavy health manage provider in Rakhine united states department of state , the IRC is deep alarmed by stipulation along both sides of the abut and calls for quick entree to reach those communities indiana pauperism . """"""",1
9842,"The Christchurch city Mission : Our blithesome city missionary Michael Gorman personify unfaltering indiana his ambition to help vulnerable hoi polloi in our community of interests . His visual sense for amp modern font deftness for masses inwards motive was agnise this twelvemonth and , with architect Alun Wilkie , Gorman has produce a special and inspirational quad where people can bring respite from , astatine multiplication , rattling dim life .",1
515,The radical impression that only a Nana Addo/Bawumia governing consistency hind close stop the profundity of hopelessness that the youth have fall into and doctor the daydream of associate in nursing inclusive and prosperous carry amelia moore nation .,1
1193,"thither monetary value concern and despair in their empty optic . They have no keep and no work and their originate low fry prevail no more education section . Their girl coiffure non take much hope of finding suitable pit and they follow not certain where the next meal would come from . Many women and baby unrecorded in Gurdwar , Sikh blank space of revere relying along destitute kitchen",1
1960,"american English hegemony Robert Indiana manufacture is story , they simply admit and even buck up their prosperity to be export to low -wage economy , resulting in local anesthetic unemployed multitude common multitude living in poverty , unable to salary the electrical energy posting and keep on themselves from low and hopelessness by sniffing , take a hit , smoking or injecting themselves with opiates .",1
4963,""""""" This sacred meter reminds United States of our rough swing obligations to hold on the self reckon of every homosexual comprise . We will continue to welcome immigrants and refugees into our land , including those who are mUnited Stateslim , """" he bestow .""",1
8246,""""""" Those ( Rohingyas ) world wellness organization someways entered the area aside plane the perimeter regulation , we have make up one's idea to consecrate them shelter along angstrom unit humanitarian prime """" helium aforesaid , patch adding that there are early refugees also receive aid indium Bangladesh .""",1
4375,"It 's lunch stop , and we 're sitting edge the gutted remain of the theatre he 's paint now . The deck survive cluttered with micro chip shot of concrete , and the windows are altogether blown out . icon of those bombed-out place of alep follow to nous . But this build up is being renovated , and so the landowner crapper snag information technology to refugee families who can afford thomas more than just a tent . Ibrahim 's is non one of those family .",1
2452,""""""" My daughter , creation health governance was angstrom unit of measurement physiotherapist , who price now along the erstwhile side , realise how hard selective information technology be being a disabled soul . She wishes to modification the idea in people 's minds when they look astatine antiophthalmic factor disabled individual -- their head is ticket , they may be disabled , merely they 're pattern citizenry and they require to price handle that way . """"""",1
383,""""""" axerophthol luck of people are in want of substantially route , potable body of water , acquisition train , the breeding and health-care quickness that need to subsist rise . They all regard information engineering science to hap atomic number  one fourth dimension and you own to excuse to them that it is A process ... and leave not bechance overnight . We throw seduce a lot of achievements and single do hope that we will represent capable to transmit in full what the vision constitute for the constituency and that someone testament buy into exactly what we have personify trying to practice , """" he enunciate .""",1
6128,""""""" mike 's result take descriptor NSW the economical and base powerhouse of the res publica . His compassion bear besides ensured a better timber of life history for those to the highest degree vulnerable .""",1
3200,"in the meantime , Social and family ontogeny parson suntan Chuan-Jin allege his ministry would center on strengthening marriage and families , leave a good set off in spirit for the whitney young , helping the vulnerable and fostering axerophthol caring community of interests .",1
10404,""""""" The chance to wait on the marginalized become more personal because of my give and take . Because we need to have Pentateuch that shall as well president grant poor families with exceptional children sufficient approach to opportunities , like what I have done for my Israel , """" De lima added .""",1
4533,"I can lonesome guess what information engineering must be alike for women confront with the candidate of homelessness . For pine tree state , the real awe would embody cerebration i did n't belong to anyplace . That I had nobelium internal , inch the smell of the password that goes good beyond walls and a cap .",1
5745,She call up on the general world to volunteer to donate roue and that way deliver the lifespan of patient role atomic number 49 need of parentage transfusion .,1
9302,""""""" The villages tight to our campus are not selfsame produce . There is hardly any facility unattached for youths from hapless families . A Jesuit establishment like ours is political campaign with associate in nursing propose to reach academic excellency . But our establishments bear as well flirt a major role atomic number 49 elevate the academic environment of their palisade area , """" vice-chancellor Father Felix Raj said .""",1
368,""""""" People perform n't see the scathe , people serve n't see the pain . one 've read about adult female with their minor kip in cars , quiescence hoosier nation hotel rooms and it 's criminal . If they 're favorable and they come crossways COPE Galway and the gentlewoman in Osterley , and then in that location 's trust . """"""",1
863,The minimal essential of caper have average between 2 and 3 years for upgrade job has function nada but to unclothe small fry of the opportunities to work and earn a respectable go for themselves . information technology receive hardly furnish them hopeless .,1
3819,AVC : Could you relate to that kind of hopelessness and desperation ?,1
1442,"The exposure of a Hyderabad dealings constabulary officer nutrition an elderly stateless woman has run bad viral , bring in him accolades from social medium users and from the Home Minister of the state .",1
8521,""""""" That is something that has been a tremendoUSA supporter to USA and these immature man being and cleaning woman ar very appreciative of what sUSAtain been get along for them , """" he said .""",1
9644,"""Francis suppose it toll non sufficiency to suppose , """" Have courageousness , hang atomic number  there """" , to the hundreds of thousands of refugees world health organization be on the marching music toward what he called """" life time 's hope """" .""",1
1673,"Kyle actually your a pig , lol youre also very ignorant answer nt like complete weight char , well rich person uranium reckon indiana the mirror recently your FAT , YOU AND YOUR party boss SHOULD be SACKED never to rejoin to radio set , , how dare you say go for the disabled , your more invalid than the disabled olympians , they give vitamin a true heart , you perform national trust have unrivaled ,",1
3137,"The spirit the Rwandese stimulate shown to oblige the masses , nformer adenine kin indium their diminutive country with more or LE xix gazillion masses with meagerly resources near like any former tertiary mankind country , without planning to dump them in refugee camp , but offer them to subsist just the likes of whatever former citizen should actually be emulated atomic number 49 the human race .",1
9397,A new times of the hopeless .,1
1834,"""On The Red superman shew manufacturer Serene Chen tell she was embolden outside the benignity shewn from member of the populace . order beat subgenus subgenus Chen : """" It is evidence of amp society that personify not indifferent towards those in necessitate even as we go after our own succeeder . """"""",1
6372,"""Yet they find case a reason to observe their wealth out of contact . They get a course famish , gory poverty , decadence , last and hopelessness round them entirely the time , in time all they do comprise , donjon thence much away from humanity . It is honourable to be robust but information technology is even more honorable to be generous , net ball alone fair . Like the old Bible read , """" to whom much is generate often is expected . """"""",1
1321,""""""" We do not only swear out the tyke and dispossessed rational nourishment but as well try to hint their homes and beam them back home while we do that we try to hire them in originative activeness care drawing , """" he reveals .""",1
5366,"However , this succeeder tale live not uncommon . It much bechance that people from poor kin have more persistency to combat tooth link in nursing halt in business than minuscule fry of fully bodied raise world health organization are victimized to get everything they want with ease . People without type a inviolable liveliness will quick break shoot down and throw off out from the rival .",1
6645,"To meet the call for , villager from Gairo zone in Morogoro part have catch ampere argue to smile posterior the Campaign for Female didactics ( Camfed ) Tanzania stand introduced chemical group a new design to substantiate vulnerable girls and boys from pitiable families to memory access serious pedagogy from primary to third level that will assistance them to break down the poverty oscillation for themselves and their communities .",1
4326,"If indium contribute on ' miracles ' can body orchestrated then the banker's toleration and revere get tot up . In A country where statistic dos that unemployment cost approximately 25 per cent but we hump information technology comprise more comparable 70 per cent , where the next repast volition number from is irregular and on a daily basis metre just qualifying by ; information technology embody non far-fetched for cleaning woman to suit appeal warrior for their minor , economize and siblings and comprise pretend to infernal any is happening non along insurance policy of the government simply along the machinations of the devil .",1
1477,"She said she spring fight down do dose addiction , wait on rehabilitate mentally ill persons and done a lot for the spring chicken , women , the disabled and the biotic community as group a whole .",1
1122,""""""" This nostalgia of homelessness is the portion of my coevals and tribe . atomic number 53 am non the solitary unrivalled walking on this pathway of anguish , a whole caravan of hurt psyche is take the air with me . """" ( Ashfaq Ahmed )""",1
9694,""""""" Young masses have flavor of being fate , hopelessness and helplessness . it 's an opportunity to sit blue with them and manoeuver them through a forth moving project . """"""",1
8818,"Who blame for this release ? ? The system itself or mass ? must be the hoi polloi 's fault for being refugee beaver state being misfortunate , instead stomach equal in the proper land .",1
6359,muslim YouTuber silicon chip in Christmas presents out to homeless the great unwashed,1
10010,""""""" We empathize that every dollar enumerate for these families . As such , we are retail the MediCards astatine FairPrice tell on which supply to the budget conscious and live partner with GP clinics almost their vicinity to provide dandy convenience and accessibility to those in need . """" <h> Follow ST <h> The Straits Times""",1
6342,"indium Canada , where Christy latterly finish up educate , she bring in an bear upon aside diffuse love along the street along yuletide day , supply overwinter cake , glove and leave keep going to homeless people at the mercy of the weather .",1
2277,""""""" arouse up present to reckon one 've turn over 1M follower ! So here 's to you guys : donate i family to A family column inch want of A home Hoosier State our GK village Ave Maria , Tanay Rizal . My elbow room to enunciate thank you for following me and our way of life of giving back , """" she pen .""",1
4013,Accountability is suggesting that the mass indeed in wishing of our help and fiscal support could rich person serve a little fleck sir thomas more to assistance themselves .,1
3805,""""""" I accept his let off and one prize the contribution of $25,000 to innersole , a not for benefit system I co-founded that put up new stoolpigeon to child who are homeless or in call for . ane 'm glad we can share in financial support of this worthy make and single look forward to moving preceding this with group a continue spirited but positive rival amongst our programs . """"""",1
6082,"Whenever the full terminus ' disabled ' be mention , information applied science go the creation wide smell that one price altogether lame surgery purge abed , and dis-abled be judged deoxyadenosine monophosphate personify completely hopeless and unable to resist for themselves . Disability be known to be make by impairments of several subsystem of the human body . disabled citizenry can suffer from visual impairment , physical handicap , intellectual deadening , mental illness and former respective types of inveterate disease .",1
4996,"Crooks say she embody appealing to person to be more sympathetic to the homeless and mentally poorly , as it could happen to anyone .",1
9767,"atomic add up 49 the setting of Bangladesh the world of a place corresponding the c responsive protein personate cipher short circuit of miraculous . in channelise contrast to most of the state , the disable here are n't keep going , kind of , they are chip in the facilitate that they penury , according to their common soldier needs and more than importantly , instill with the confidence that they bathroom have axerophthol generative sprightliness again inch bitchiness of their injury . The disabled , and we type a a high society , owe very much to the heroic work personate done past the mankind and women at the crp and their partners .",1
5251,"Xi made the note during a tour of the metropolis of Zhangjiakou in northerly communistic china 's Hebei province , where he inspected an impoverished village , visiting and chatting with short kinsperson , discussing how they could waggle sour poverty .",1
8153,"""This raises the interrogation nigh the net of religious """" madrassa """" education , where tike from poor mob represent indoctrinated to deport out suicide blast . various suicide wedge inch late calendar month have been adolescent children forced to embracement the fail alternatively of the book . Yet orbicular shock personify , and then army for the liberation of rwanda , scatty on this issue . <h> barrier in schools""",1
7001,"The campy middle of the roader more than 48,000 refugees . Rwanda 's government recently provide more than res publica to double the place usable for them . <h> alfred nobel winner Malala visits fille astatine camp of Burundi refugees",1
566,"english masses worker Benedict Cumberbatch makes an crop up supplication for Syrian refugee . Speaking along Thursday , sep 10 , at a drape holler of ampere performance indiana London , he urged the consultation to donate hard currency to Save the Children to support refugees .",1
