,par_id,art_id,keyword,country,text,label,orig_label,label_class,len_text,unbalanced_power,shallow_solution,presupposition,authority_voice,metaphor,compassion,the_poorer_merrier
5745,5746,@@1919148,in-need,tz,She called along the general public to military volunteer to donate blood and that way of life deliverance the sprightliness of patient role hoosier state ask of bloodline transfusion .,1,2,[1 0 0 1 0 0 0],134,1,0,0,1,0,0,0
8619,8620,@@16308307,vulnerable,gh,"When Nana Akufo Addo exhibit his lawful land of the nation deal and chip in totally the assurances of how his governments testament among others thing cater engagement for the teeming youth , helium fuck the state of the country and where he will ' happen ' employment for these vulnerable youths .",1,3,[1 0 0 0 0 0 0],287,1,0,0,0,0,0,0
6909,6910,@@19027470,refugee,gh,"universe Refugee Day make up marked on june xx every year , the day seek to highlight the plight of refugees globally and their resistance and durability in spite of the gainsay faced .",1,4,[0 1 0 0 0 0 1],179,0,1,0,0,0,0,1
3381,3382,@@21825014,poor-families,hk,"""This piffling missy with her hale life inward front of her tooshie not blend to schoolhouse , toilet non read , posterior non write . at age seven , she equal guilty , of equal unmatchable of the world 's sixty million refugees indiana the yr 2017 ! The authorities claims it has implemented """" xv years unloosen pedagogy """" simply the reality answer non equalise the words . For pre-school minor , where political science policy sustain created angstrom completely privatised sector , normal tip are HK$2,800 per month -- completely ko'd of ambit for poor families .""",1,4,[0 0 1 0 1 1 0],501,0,0,1,0,1,1,0
8217,8218,@@23275174,disabled,gh,"Motsepe and his married woman cherished make the Motsepe Foundation inwards 1999 to aid make new job , support education , and improve the life of children , the unemployed people , and the disabled , among others .",1,4,[1 0 0 0 0 0 0],201,1,0,0,0,0,0,0
1330,1331,@@1866404,in-need,tz,""""""" information technology 's wonderful for one to utilize portion of unmatchable 's accomplishment to help oneself god 's people . You testament non make up think by how much your banking concern history or business sector was antiophthalmic factor success but for your contributions and support to others in poverty stricken position , """" explained the IPP administrator chair .""",1,4,[1 0 0 0 0 0 0],282,1,0,0,0,0,0,0
1325,1326,@@24624935,homeless,ke,""""""" We 've envision in the past that Kenyans who comprise homeless and who resilient indiana the streets are not peachy along community assistant . one guess such creation hail with amp pot of attaint so many people opt to keep to themselves , """" say Claris Wanjohi , a kenyan resident of Marietta , peach state .""",1,4,[0 0 1 1 0 0 0],281,0,0,1,1,0,0,0
5272,5273,@@9077918,vulnerable,tz,"The formulate countries have adenine duty to informality the burden on less developed master of ceremonies area by look at some of the nearly vulnerable refugees for relocation . UNHCR hour angle terminated sentence press highly developed nations to service part the encumbrance by increasing the keep down of resettlement target they can extend , with little operating theatre no success .",1,3,[1 0 0 0 0 0 0],315,1,0,0,0,0,0,0
6509,6510,@@1896265,women,ke,""""""" These poor peeress are definitely going through some traumatic issues right instantly , and I personify asking that they come forward thence that I help them ? in concert with women parliamentarians - to be capable to heal .""",1,4,[1 1 1 1 0 1 0],206,1,1,1,1,0,1,0
7340,7341,@@14684361,refugee,in,egypt billionare volunteer to buy mediterranean island for refugees,1,4,[1 1 0 0 0 0 0],64,1,1,0,0,0,0,0
3137,3138,@@21927448,refugee,tz,"The spirit the Rwandese take show up to oblige the multitude , almost a kindred indium their tiny res publica with some xix zillion citizenry with stingy imagination just alike whatsoever other third world wide country , without contrive to dump them in refugee coterie , but declare oneself them to live on fair like any former citizen should actually exist emulate indium the human race .",1,4,[1 0 0 0 0 0 1],349,1,0,0,0,0,0,1
8684,8685,@@8303210,in-need,au,A Brisbane woman rear group a charity confide to providing fair sex inward postulate with personal hygiene intersection says no more char should of all time be wedge to go without .,1,2,[1 0 0 0 0 0 0],153,1,0,0,0,0,0,0
1960,1961,@@15564084,hopeless,nz,"American hegemony indium manufacture is history , they simply earmark and eventide bucked up their prosperity to be exported to low -wage saving , ensue in local unemployed folk living in impoverishment , ineffectual to pay the electrical energy bill and preserve themselves from depressive disorder and hopelessness past sniffing , snorting , fume or interject themselves with opiate .",1,4,[0 0 1 0 0 1 0],357,0,0,1,0,0,1,0
6311,6312,@@26064497,hopeless,pk,"Remarkable as well ar the ways inch which angstrom unit childhood spend indiana Pakistan forced unmatched to dole out with fatalist views of the earth and hopeless imagination of the future tense . Lifetimes equal expend under ski constellate with vanish fastball , with terror to kidnap have intercourse ones , and atomic number 49 the chummy of crowded grocery store that accidentally explode . Even amid the looming danger , we knew in that location exist other survive to be lived . And so we went along , ferociously living -- scorn the interference in the background .",1,3,[0 0 0 0 0 1 1],481,0,0,0,0,0,1,1
6964,6965,@@15166718,homeless,ke,"In the West , leaders work for the res publica non for certain hoi polloi . The statistical distribution and share out of the home coat be express inwards their about unadulterated social welfare system of rules . The homeless live select care of , the jobless provided with protection and the sick are declare oneself devoid medical exam forethought .",1,2,[1 0 0 0 0 0 0],283,1,0,0,0,0,0,0
2779,2780,@@19004825,homeless,jm,"""At such time , the principle of jesus christ would warm the inwardness of the blood brother and sisters . """" When unity comprise thirsty , you feed me ; when atomic number 53 was athirst you gave maine to drink , when I washington naked , you clothed maine , when iodin was sick of and homeless you direct me in . """" Welcome into my kingdom ! <h> The distorted body was adopt to group a funeral home""",1,4,[1 0 0 0 1 0 0],334,1,0,0,0,1,0,0
1207,1208,@@1812127,vulnerable,ng,"it live written hoosier state Ecclessiastes inch the scripture that ' WOE TO ANY carry nation WHERE angstrom SLAVE BECOMES KING ' This typifies the situation in federal republic of nigeria since the origination of that rural area . iodine cry for my rural area when I call abode in 2009 and toured my alma mater- ABSU ... the infrastructural dilapidate boil down maine to charge . No matter how much OIL cost betray inward the world grocery the money volition not change the corrupt/ sorry situation in federal republic of nigeria . The exclusively matter that will change it constitute gyration . I weep for the tyke , meaning adult female , the sick , infirms and the vulnerables who are trapped indiana this diabolical hole send for Nigeria . My advice to Nigerians ... ' deity WILL non doh FOR MAN WHAT serviceman CAN ut FOR HIMSELF ' viewing and take your portion indium your hands stop phone along graven image for dewy eyed things you rear end arrange , learn from Egypt , tunisia and Libya receive .",1,4,[1 0 1 1 1 1 0],843,1,0,1,1,1,1,0
3384,3385,@@16552147,in-need,my,"Altho the ways in which atomic number 2 disappeared remains a mystery story , what is not adenine mystery is the dedication st. bruno had towards help oneself the Penan people . His passion to help those in need should be associate in nursing divine guidance to u.s.a. and his finish could nevertheless cost accomplish if we do together to aid shed light along the affiance of the Penan multitude and the extent of the ravaging of the surround in sarawak .",1,3,[1 0 0 0 1 0 0],385,1,0,0,0,1,0,0
3488,3489,@@21115485,vulnerable,gh,mister Vigbedor inspire the traditional drawing card to personify embassador in their several community to help decoct stain and mend hope to such vulnerable groups .,1,4,[1 0 0 1 0 0 0],158,1,0,0,1,0,0,0
1441,1442,@@25344707,in-need,hk,"an online platform funded by the government allege it has helped spread approximately cc tons of food to grand of indigent people in Hong Kong over the past year . The program , called Food-Co connects the food diligence with charities and serve eatery or companion who wish to donate their surplus food to those indium need , RTHK news report . Food-Co articulate has received intellectual nourishment charles frederick worth HK$20 one thousand thousand and provid ...",1,3,[0 1 0 0 0 0 0],404,0,1,0,0,0,0,0
10466,10467,@@20282330,in-need,ng,""""""" She has unmatchable huge political program , and selective information hind end go come out of the closet to set that really need to know what 's going along indium her hometown . She suffer constantly help non merely her political program , her spokesperson , simply also resource -- touchable resource -- to help those most inch need in Houston and around . """"""",1,3,[1 0 0 0 0 0 0],286,1,0,0,0,0,0,0
5797,5798,@@1792462,hopeless,gh,"atomic number 2 pronounce the electric current local derivatives operating theater identify exudate grimness , gloominess and advise eventide the macabre in the mind of citizenry so that sufferers were a great deal tagged hopeless pillowcase even where there was trust .",1,2,[0 0 0 0 0 1 0],207,0,0,0,0,0,1,0
2842,2843,@@23235127,immigrant,bd,"The problem of what to bash near the Dreamers , eastern samoa the immigrants are known , shoot down back atomic number 49 the tourist court organization this week after the america Senate debated the matter for several twenty four hours and go wrong to approve whatsoever legislation .",1,4,[0 0 0 0 0 1 0],214,0,0,0,0,0,1,0
599,600,@@19599236,poor-families,za,He besides generate out food to wretched families take by the local social development office .,1,3,[1 0 0 0 0 0 0],88,1,0,0,0,0,0,0
2165,2166,@@9807531,poor-families,nz,"Most masses some the planetary live in urban center for work , but altogether too often these post allow the great unwashed tone pin , ineffectual to experience life on their own terms and disconnect from their community of interests . Traffic ; lack of transport choice ; bequest substructure ; inadequate stadia and installation ; restricted pedagogy selection ; pitiful access to health care ; unaffordable housing and time-poor family line , personify altogether cited deoxyadenosine monophosphate untempting contributions to life in great cities .",1,2,[0 0 1 0 0 0 0],473,0,0,1,0,0,0,0
4692,4693,@@1799053,disabled,gh,"The games are also in line with Emperor Gaza international Foundation 's objectives of indue the disable , the marginalized rural separate , women , tyke and the aged , under-privileged , unfortunate single in lodge past inculcating in them the can do spirit , in place to integrate them into the mainstream companionship , for them to play an active persona in the overall development of the humans .",1,3,[1 1 0 1 0 0 0],396,1,1,0,1,0,0,0
9005,9006,@@17387033,women,gh,""""""" Jesus constitute the main Feminist because he defend the cause of women , """" she said .""",1,4,[1 0 0 1 0 0 0],90,1,0,0,1,0,0,0
590,591,@@295849,poor-families,nz,PM support show of aid poor kinfolk,1,4,[1 0 0 0 0 0 0],42,1,0,0,0,0,0,0
1859,1860,@@10333156,in-need,hk,""""""" I palpate information technology constitute the obligation of uracil as humans to be compassionate to others hoosier state need and non treat them a varmint , """" story-sharing internet site Upworthy cite Furzer as articulate .""",1,4,[1 0 0 0 0 0 0],171,1,0,0,0,0,0,0
1187,1188,@@15822119,in-need,ie,""""""" It was n't rare for Johannah to hear through with the media of an individual atomic number 49 postulate of aid , and she would immediately establish information technology her objective to get that person what they often urgently take , and seldom without succeeder .""",1,4,[1 0 0 0 0 0 0],237,1,0,0,0,0,0,0
9677,9678,@@2496031,in-need,ph,"This is associate in nursing expression of the true Lasallian and philippine love for the nation , Balayan director , Minmin Ponteras , aforementioned . He challenged the bookman , faculty , stave and administrator-volunteers to build the shelter with love and care for those in pauperization .",1,3,[1 0 0 0 0 1 0],256,1,0,0,0,0,1,0
7614,7615,@@14566844,in-need,au,Feel good food : Delete to flow donates 11 meals to people in motive for every food for thought photograph posted to Instagram . ( Getty/Instagram ),1,4,[1 1 0 0 0 1 0],134,1,1,0,0,0,1,0
3210,3211,@@20786174,refugee,jm,"""In adenine statement , the UNHCR order it live """" alarmed and concerned """" away Tuesday 's incident and press the """" public and all those concerned with refugees to continue poke out protection and to prove empathy for civilian take flight persecution and vehemence . """"""",1,3,[1 0 0 0 0 1 0],257,1,0,0,0,0,1,0
9237,9238,@@19857358,disabled,ie,"This letter also might promote other masses . If they visualise someone scramble hardly go over and help . It can really make that elderly , disabled operating theatre troubled soul 's day !",1,3,[1 0 1 0 0 0 0],173,1,0,1,0,0,0,0
2654,2655,@@7737505,poor-families,za,"Relief programmes are being scaley upwards to fulfill rising needs , but to save up lives and prevent decades of growing build from existence irreversibly eroded , more must be done . We require to provide more than people with desperately needed john cash and food for thought help . We indigence to give to a greater extent tyke with specialised nutritionary support to stop greater routine from becoming malnourished . And we postulate to spread out societal safety nets that buffer the shock of this crisis , such as schooling flow computer programme thusly children from short fellowship get at least unrivalled good repast a day . The urgency of the situation embody positive . But do gooder aid is not keeping pace with the enormous needs . Not level close . atomic number 49 fact , there equal group a flounder support interruption -- and information technology make up a calamity in the making .",1,2,[1 0 1 1 0 0 0],774,1,0,1,1,0,0,0
4719,4720,@@1830961,refugee,tz,"Our hearts run short out to the hundreds of one thousand of refugee to cost plant inwards tanzania , early set out of africa and elsewhere , and we feel oblige to hail the japanese regime and the great unwashed for their gesticulate of good will and love that will decidedly make adenine huge dispute in the sprightliness of the beneficiaries of the help .",1,3,[1 1 1 0 1 0 0],324,1,1,1,0,1,0,0
8153,8154,@@394424,poor-families,au,"""This wage hike the interview close to the mesh of spiritual """" madrassa """" instruction , where nestling from wretched families are indoctrinate to carry come out of the closet suicide flak . several suicide bombers indium holocene epoch calendar month let comprise teenage children forced to sweep up the bomb instead of the bible . Yet global ravish equal , so far , abstracted along this issue . <h> roadblock hoosier state schools""",1,3,[1 0 1 1 1 1 0],366,1,0,1,1,1,1,0
9586,9587,@@4584755,hopeless,jm,jamaican represent view as to exist among the most tearing persons on planet Earth . more or less argue that information technology hour angle to do with our legacy of slavery which inwards itself personify an act of extreme point violence . around regular posit that it may well personify that we have excessively lots sugar indium our rakehell ; spell others full point to the socio-economic conditions that the majority of black jamaican ingest to resilient under which have led them to angstrom full point of hopelessness and choler .,1,4,[1 0 1 0 0 0 0],426,1,0,1,0,0,0,0
9638,9639,@@20253529,disabled,lk,"crataegus oxycantha you attain Nibbana Sena , give thanks you thus much for whole the salutary you own do for the invalid",1,3,[1 0 0 0 0 0 0],95,1,0,0,0,0,0,0
4814,4815,@@19566695,hopeless,gb,"The BBC represent an priceless , incomparable national plus . Since 1922 , the world service of process spreader give keep open lives , free thinker , maintain the hopeless and provided fantastical amusement . In uganda , my birthplace , we listened to BBC bulletin as reliably and often as we pray to God .",1,3,[1 0 0 0 0 0 0],301,1,0,0,0,0,0,0
8278,8279,@@21220476,vulnerable,nz,"former armed forces more crucial than the implications for the thriftiness graven image ( follow the dollar astir surgery down ? ) last night 's resultant will likewise average many , many vulnerable young zealander bequeath have got a better life over the following three years at least .",1,2,[0 0 0 1 0 0 0],228,0,0,0,1,0,0,0
924,925,@@19367167,refugee,hk,The pope cost urge leaders of the mathematical group of xx state to pass water the poor and refugees a priority of their breast .,1,4,[1 0 0 0 0 0 0],112,1,0,0,0,0,0,0
8419,8420,@@2983739,homeless,ph,"He would have found rejoice in disbursal clip with the homeless children of Manila . The minor , omnipresent in the city as they beg for alms , unluckily missed peradventure the only adventure inward their life to receive papal blessing . sociable welfare staff office gritty them away , deliberate the five-day papal visit adenine good time to introduce the roofless to dwellings with door and sanitization facilities .",1,4,[1 1 0 0 0 1 0],402,1,1,0,0,0,1,0
2918,2919,@@1871154,in-need,tz,"They could exercise soh aside stand the building of school , wellness adroitness and early sociable conveniences for usage away their neighbours . That would be associate in nursing first class agency of complement the government 's efforts inward pick up the welfare of our the great unwashed , most of whom dwell to a lower place the poorness line and are badly indium need of aid aimed at adding meaning to their lives .",1,4,[1 0 1 1 1 1 0],368,1,0,1,1,1,1,0
9086,9087,@@20642547,vulnerable,nz,""""""" the great unwashed along down in the mouth incomes must be saved from these unscrupulous operators world health organization represent preying along our virtually vulnerable .""",1,3,[1 0 0 1 0 1 0],119,1,0,0,1,0,1,0
10134,10135,@@4807738,poor-families,au,"native american children from wretched phratry never get a chance to utilize a computer . Nor do they get deoxyadenosine monophosphate run a risk to speak English . For the most persona , their english language teachers themselves struggle to address it well because they also cost disadvantageously taught .",1,3,[0 0 1 0 0 0 0],234,0,0,1,0,0,0,0
2878,2879,@@14108898,vulnerable,ng,You ar not a state when you well observe starvation waste your nearly vulnerable and clean handed citizen . You personify not a res publica when countenance the citizenry that fled the instant butchery of terrorist and ply into your arms become flat of crave and thirstiness indium dozens . You are not ampere res publica when you collect the infirm and the pitiful and abandon them to ' mercy bolt down ' food abnegation !,1,4,[1 0 0 1 1 1 0],372,1,0,0,1,1,1,0
3700,3701,@@14913223,hopeless,au,"A vicious And violent Political scheme <h> Asylum quester on Manus island and Nauru have been exiled , can , crushed and depart hopeless .",1,3,[0 0 1 0 0 1 0],142,0,0,1,0,0,1,0
7789,7790,@@1872744,in-need,gh,"""As ampere child , I have e'er follow told to present to those world health organization are inwards penury . I feature been raised upwardly to believe that if iodin do n't give to the impoverished , 1 volition find my room to inferno . imputable to these teachings that has make up riddle hoosier state me , I sustain been generally been likeable to the needy . after all it is enounce in the Holy Scriptures that """" in that location is approval in render than receiving """" . Growing up , ace have yet disabused my mind of this belief . I am just timeworn of seeing a familiar spirit face up pray along the street for army for the liberation of rwanda too foresighted , iodine am tired of giving money to deoxyadenosine monophosphate beggar world health organization take me for money today and yet disgracefully need me for help once more when he or she cope with pine tree state along the adjacent clarence day .""",1,4,[1 0 0 0 0 1 0],670,1,0,0,0,0,1,0
7109,7110,@@19763834,in-need,my,""""""" For example , we besides run help oneself to the people of Yong Peng , which is under the opposition , because information technology is our duty to assistance those who follow in need , """" helium added .""",1,3,[1 0 0 0 0 0 0],180,1,0,0,0,0,0,0
4875,4876,@@2962216,women,ie,"coldness , wet and windy our teams follow in the street tardy into the former hr feeding homeless human being and adult female #ICHH#Retweet4Support",1,3,[1 0 0 0 0 0 0],129,1,0,0,0,0,0,0
3020,3021,@@24211798,migrant,gh,WASHINGTON -- adenine radical of political activeness groups backed past the billionaire brother charles river and jacques louis david Koch are found ampere seven-figure ad steal to revamp the push to provide axerophthol perm resolution for the undocumented immigrants benefitting from the defer action mechanism for Childhood Arrivals ( DACA ) computer programme .,1,3,[1 0 0 0 0 0 0],304,1,0,0,0,0,0,0
5995,5996,@@2822899,poor-families,gb,Real poverty of united kingdom of great britain and northern ireland : Shocking images of UK in the 60 where misfortunate really think poor <h> THESE hard-hitting picture offer angstrom glimpse into the agonising day after day for poor phratry living in Britain during the Sixties .,1,3,[0 0 0 1 0 1 0],229,0,0,0,1,0,1,0
3395,3396,@@25875085,in-need,nz,And the notion in deoxyadenosine monophosphate shared sensory faculty of social justice -- vitamin a want to give group a serve give to those in indigence .,1,3,[1 0 0 0 1 0 0],104,1,0,0,0,1,0,0
7917,7918,@@16413961,poor-families,ng,""""""" nigeria 's tertiary department of education organisation embody tranquilize elitist . We act n't establish margin for poor syndicate , kin that have not until now produced a university graduate . How do these people assess the university education ?""",1,3,[1 0 0 0 0 0 0],219,1,0,0,0,0,0,0
5216,5217,@@4477783,poor-families,in,even out hearing spoil orphan girls from authorities womanhood 's national got wed during the swayamwaras. ? All the married listen afflicted distich make up keep blithely and have given birth to around 600 normal nestling . The breeding of around of these children from poor crime syndicate is even sponsored aside the Trust .,1,4,[1 0 0 0 0 0 0],307,1,0,0,0,0,0,0
5459,5460,@@20717748,hopeless,nz,Once again the homeless Rohingya cost along the pass -- homeless and progressively hopeless .,1,3,[0 0 1 0 1 1 0],88,0,0,1,0,1,1,0
6363,6364,@@14522454,refugee,sg,"""An establishment represent kashmiri Pandits on sabbatum demand that the centre announce angstrom unit overbold city in cashmere for the preempt community appendage who have been live on a life of """" refugee inwards their possess commonwealth """" .""",1,3,[0 0 0 0 1 0 0],222,0,0,0,0,1,0,0
9849,9850,@@16437918,homeless,bd,"Pope Francis has take in defense reaction of the piteous and needy angstrom unit basis of his pontificate , setting upwards shower shillyshally for the homeless near the vatican , offering meals and even a VIP-style impose to the Sistine chapel .",1,4,[1 1 0 0 0 0 0],208,1,1,0,0,0,0,0
7912,7913,@@19868598,homeless,gb,Charity project to forgo park and so stateless crapper stimulate gym and health check gist,1,2,[0 1 0 0 0 0 0],74,0,1,0,0,0,0,0
5995,5996,@@2822899,poor-families,gb,Real poverty of Britain : Shocking trope of UK in the 1960s where poor people real think poor <h> THESE trenchant photographs declare oneself angstrom coup d'oeil into the harrowing day by day for poor people folk be in u.k. during the 1960s .,1,3,[0 0 0 1 0 1 0],229,0,0,0,1,0,1,0
797,798,@@2577871,homeless,sg,"single ingest type a daydream diary . sometimes , 1 produce ad from aspiration . chickenhearted human being for DiGi being one and only of them . make up that deliberate eldritch ? I 've too togged up up angstrom a roofless man for amp pullulate once , simply decided to stay like that for angstrom unit few thomas more minute afterwards live live brush off and feeling inconspicuous . It be an oculus opener .",1,4,[1 1 0 0 1 1 0],320,1,1,0,0,1,1,0
2996,2997,@@2251241,disabled,ie,day after day discrimination facing the disabled indiana everyday life time <h> ane desire to be the Rosa Parks of the disabled biotic community <h> Get everyday news by email,1,2,[1 0 1 1 1 0 0],143,1,0,1,1,1,0,0
9454,9455,@@40092352,vulnerable,ng,"Speaking astatine the event , which was part of natural action marking the 58th Independence anniversary of federal republic of nigeria and 22 years of the submit 's conception , Umahi noted that the imaginativeness of caring for the widows , the senior and vulnerable was angstrom unit divine assignment bestowed on",1,4,[1 0 0 0 0 0 0],263,1,0,0,0,0,0,0
1550,1551,@@23781220,migrant,bd,"This radical of global leadership testament ply their penetration in the stream plight of migrants and refugee , and their visual sense for come up to this humanitarian challenge terminated the next decade .",1,4,[1 0 0 1 0 0 0],188,1,0,0,1,0,0,0
8255,8256,@@548117,poor-families,ca,iodine straightaway bang why microphone Redmond comprise proposing a school tiffin broadcast . This news about 1/4 of all banter coming from short home with not much solid food is associate in nursing overplus . And Ghiz bemuse our tax dollar bill at his construction buddies &amp; immigrant investment funds at his political chum . And so Ghiz and Myers and their upright ol ' male child supporters excoriate vitamin a proposed political program like free train lunches arsenic axerophthol type of socialist cabal .... I 'd like every one of them to have real hunger for type a workweek in the overwinter and realize if they 'd sing group a different tune after . Ghazal and Myers and the blue parentage hopeful of PEI receive nobelium hint .,1,3,[1 0 0 0 1 1 0],625,1,0,0,0,1,1,0
7282,7283,@@17660459,homeless,lk,""""""" A lot protest was check indium Jaffna atomic number 85 iii post meridiem yesterday against tamil Nadu politico Thol . Thiruvmavalavan , T. Velmurugan and Y. Gopalaswamy , world health organization prevented the superstar of Tamil movie theatre , Rajinikanth , visiting Jaffna to hand-over the keys of 150 put up , built aside Lyca , ( group a individual tauten based in London ) to dispossessed people world health organization had constitute affect away the separatist state of war . """"""",1,2,[1 0 0 0 0 0 0],382,1,0,0,0,0,0,0
9536,9537,@@24150149,disabled,ng,NAIJ.com receive occur crossways a picture of a man world health organization move viral after atomic number 2 showed associate in nursing act of forgivingness . The human being who equal a fasting food employee equal seen give a disabled someone world health organization was ineffective to do sol himself .,1,3,[1 1 0 0 0 0 0],198,1,1,0,0,0,0,0
2249,2250,@@805463,refugee,gb,"""There constitute many amaze natural selection tales : a paper cover from douglas Wilkie , The sun Sun 's analogous in India , reported that """" stories of larger than life courage and pitiful catastrophe make up accumulating as parties of gaunt and haggard refugees from union of burma smooth struggle into northerly assam """" . A dim Indian personify led all the agency away his two small sons ; a crippled man shouldered a spare wooden stage passim the entire travel , """" lest he slopped the former along a rock """" ; adenine woman , """" play out , her animal foot worn to bone """" , cringe the hold up xxii miles . more than cheerfully , group a favorite spaniel thought to have diminish over antiophthalmic factor drop washington brought indiana days after aside axerophthol Gurkha soldier -- with antiophthalmic factor respectable bedding of puppy .""",1,4,[0 0 0 0 0 1 1],712,0,0,0,0,0,1,1
9997,9998,@@4628583,in-need,bd,""""""" In addition , the Members of sevens will visit two undertaking that stress on the inclusion of street children and victims of dose onset to demonstrate their solidarity with those vulnerable grouping in take of support . Finally , on April 29 the deputation will brief the journalists on the outcome of the gossip atomic number 85 a compress group discussion . """"""",1,3,[1 1 0 0 0 0 0],344,1,1,0,0,0,0,0
5162,5163,@@25334621,vulnerable,ie,"""PSNI chief john constable George Hamilton say : """" Drew Harris hold been driven away adenine commitment to protect the well nigh vulnerable inch our residential area .""",1,4,[1 0 0 0 0 0 0],142,1,0,0,0,0,0,0
9887,9888,@@10161468,homeless,hk,"Following a trip to a community of interests nerve centre terminated the weekend and interacting with some homeless person hoi polloi , CY Leung ( insert ) propose that his opponents were to blamed for topical anesthetic put up suffering . Credits : Facebook , Reuters <h> How the inhuman weather ha open Leung govt 's defect",1,2,[1 1 0 0 0 0 0],279,1,1,0,0,0,0,0
6610,6611,@@20214156,vulnerable,lk,"The RDA 's natural process , whilst creating a conjure up inwards colombo beau monde , are symptomatic of angstrom often deeper national consequence that mostly touch on poor and vulnerable citizen . Unfortunately , the woes of the poor embody seldom heard . incognizant of the torah and their right field , they exercise non give birth the mean to take lawyers and expend years in courtyard to seek simply recompense .",1,2,[1 0 1 0 0 1 0],354,1,0,1,0,0,1,0
7812,7813,@@1666939,hopeless,za,"SABC personify treasonable , put on and hopeless .. Just close the SABC and donate totally the 1000000000 and millions of R 's to the piteous , then ease up DSTV 1/8 terms to the poor . and then , we volition birth antiophthalmic factor serious SA . SABC is really K*K comparability with former third world coutries .",1,3,[1 0 1 1 0 0 0],257,1,0,1,1,0,0,0
3205,3206,@@16661762,in-need,ph,"Not everyone would want to spend their special day extending help to the masses world health organization are to a lesser extent rosy , and Soberano is associate in nursing elision . backwards in 2015 , the 19-year erstwhile actress choose to celebrate her 18th birthday too soon , giving back all the blessings she received for the year . If hand ko'd to those in need represent in her nature , and so information technology would n't be so hard for Soberano to issue forth astir with associate in nursing protagonism that she will bring to the Miss universe . <h> deuce . When she attends champion Magic Ball",1,2,[1 1 0 0 0 0 0],483,1,1,0,0,0,0,0
566,567,@@3586118,refugee,ph,"English histrion st. benedict Cumberbatch piss associate in nursing aroused supplication for syrian refugee . Speaking on th , September 10 , atomic number 85 a drape send for of a execution in capital of the united kingdom , helium urge the hearing to donate cash to Save the tyke to support refugee .",1,2,[1 1 0 1 0 1 0],245,1,1,0,1,0,1,0
1391,1392,@@25214499,in-need,lk,"""Lakshan Madurasinghe - commonwealth Public Affairs , Communication and sustainability Manager of Coca-Cola drinkable Sri Lanka limited company add together , """" Our heart blend in out to the home dissemble by the holocene deluge . Coca-Cola give forever believed in inclusive and sustainable growing and cares approximately the local community where it operates . We cost glad to follow of help in providing stand to our community members during their clock time of visitation and trouble . We are likewise grateful to the Sri Lanka Red Cross Society Gampaha arm , the local anesthetic public Health examiner of the Ministry of health , the GramaNiladharis and the Biyagama Divisional Secretary , whose help defecate information technology possible to successfully run these interventions to those indium demand . """"""",1,4,[1 1 0 0 0 0 0],740,1,1,0,0,0,0,0
3819,3820,@@16605,hopeless,us,AVC : Could you relate to that sort of hopelessness and desperation ?,1,2,[0 0 0 0 0 1 0],65,0,0,0,0,0,1,0
8385,8386,@@1904835,vulnerable,ng,"Six-year-old Sandra be active to the capital urban center , Abuja with her family . She suffer quaternion sib and her bring forth comprise angstrom unit taxi device driver , while her mother shaver and trade akara international the uncompleted building they live in . Her don possess learned that thither embody money in the thriving taxicab business sector inwards the chapiter metropolis and they had bequeath their greenwich village in hunting of greenish pastureland , only that information technology get along non seem hence gullible hither , in the decrepit bet building where she and her sib are leave behind vulnerable each day as their parents pace kayoed the doorway to create group a living .",1,3,[0 0 0 0 1 1 0],557,0,0,0,0,1,1,0
2508,2509,@@1666430,homeless,us,"""2015 donation repel , prey the thirsty , and volunteer opportunities round Capitol Hill With amp """" state of emergency """" boost disbursement around 17% , Seattle is poised to drop $47 gazillion in 2016 along it homeless person and scummy income curriculum and services . Of ... cover recitation ?""",1,4,[1 0 0 0 0 0 0],281,1,0,0,0,0,0,0
6325,6326,@@22446455,migrant,gh,"""Shedding some light on the activities of her croak daughter Leila and her foundation , Christine said : """" Leila defend all her life for justness and helped some immigrant . She worked with refugees and also gave photography object lesson to some lester willis young fry . and then what we wishing to do with her understructure constitute to continue doing what she believed hoosier state as her bequeath . """"""",1,3,[1 0 0 0 0 0 0],363,1,0,0,0,0,0,0
7126,7127,@@7895864,poor-families,pk,"They betray their meager property , they take over money from family and friends to buy forge visas and airline business come , they are either nonreader or semi-literate , they represent mostly amateur souls from yearn suffering and very poor families . When they start work inwards Arab sheikdom , despite being Muslims , they are treated as if they comprise sub-humans . These resolute and hardy souls , scorn altogether the poverty and hardship impose upon them by nature , work hard similar slaves and send out billions of dollars to west pakistan ; with out this money the country could non make it . IF ANY unmatchable deserve low gear PIA FARES , information technology IS THESE real PEOPLE , islamic republic of pakistan 'S survival DEPENDS UPON THEM , THEY embody YOUR MOST VALUABLE fiscal ASSET . deplorably NO ministry SPEAKS FOR THEM .",1,4,[1 0 1 0 0 1 1],752,1,0,1,0,0,1,1
881,882,@@25569923,poor-families,pk,"""QUETTA : Pakistan Tehreek-e-Insaf ( PTI ) Balochistan united states president Yar Muhammad Rind has said that PTI bequeath make up triumphant along July 25 . """" After the triumph , instruction and health sphere volition glucinium afford right tending as we shall hand over pens to the baby of poor kinfolk , """" enjoin the PTI peasant president spell come up to a nook coming together in Naseerabad along Monday .""",1,4,[1 1 0 0 0 0 0],375,1,1,0,0,0,0,0
